Player-additional,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,ERA+,WAR
ramirni01,Nick Ramirez*,34.0,LAD,NL,0.0,0.0,,6.08,8.0,0.0,7.0,0.0,0.0,0.0,13.1,18.0,11.0,9.0,0.0,7.0,1.0,5.0,0.0,0.0,2.0,63.0,3.99,1.875,12.2,0.0,4.7,3.4,0.71,65.0,-0.3
ramiryo01,Yohan Ramírez,29.0,BAL/LAD/NYM,2LG,0.0,10.0,0.0,6.196,76.0,0.0,22.0,0.0,0.0,2.0,89.3,98.0,70.0,62.0,8.0,34.0,4.0,90.0,24.0,2.0,16.0,416.0,4.257,1.468,9.817,0.82,3.412,9.01,2.668,62.666666666666664,-2.2
rasmudr01,Drew Rasmussen,28.0,TBR,AL,0.0,2.0,0.0,2.83,16.0,4.0,5.0,0.0,0.0,1.0,28.2,25.0,10.0,9.0,0.0,6.0,0.0,35.0,0.0,0.0,1.0,116.0,1.35,1.081,7.8,0.0,1.9,11.0,5.83,143.0,0.6
rayro02,Robbie Ray*,32.0,SFG,NL,3.0,2.0,0.6,4.7,7.0,7.0,0.0,0.0,0.0,0.0,30.2,20.0,16.0,16.0,6.0,15.0,0.0,43.0,6.0,0.0,4.0,129.0,4.96,1.141,5.9,1.8,4.4,12.6,2.87,83.0,0.0
reaco01,Colin Rea,33.0,MIL,NL,12.0,6.0,0.667,4.29,32.0,27.0,1.0,0.0,0.0,1.0,167.2,169.0,83.0,80.0,29.0,43.0,1.0,135.0,10.0,0.0,2.0,714.0,4.75,1.264,9.1,1.6,2.3,7.2,3.14,98.0,1.3
reidfse01,Sean Reid-Foley,28.0,NYM,NL,1.0,2.0,0.333,1.66,23.0,0.0,9.0,0.0,0.0,0.0,21.2,13.0,10.0,4.0,0.0,14.0,0.0,25.0,0.0,0.0,1.0,90.0,2.8,1.246,5.4,0.0,5.8,10.4,1.79,241.0,0.2
reynose01,Sean Reynolds,26.0,SDP,NL,0.0,0.0,,0.82,9.0,0.0,3.0,0.0,0.0,0.0,11.0,10.0,1.0,1.0,0.0,5.0,0.0,21.0,1.0,0.0,0.0,49.0,0.99,1.364,8.2,0.0,4.1,17.2,4.2,518.0,0.3
richatr01,Trevor Richards,31.0,MIN/TOR,AL,2.0,2.0,0.5,4.55,55.0,2.0,7.0,0.0,0.0,1.0,65.1,44.0,36.0,33.0,7.0,35.0,0.0,62.0,2.0,0.0,13.0,277.0,4.36,1.209,6.1,1.0,4.8,8.5,1.77,90.0,-0.4
roberda08,David Robertson,39.0,TEX,AL,3.0,4.0,0.429,3.0,68.0,0.0,8.0,0.0,0.0,2.0,72.0,53.0,25.0,24.0,5.0,27.0,4.0,99.0,5.0,1.0,8.0,296.0,2.65,1.111,6.6,0.6,3.4,12.4,3.67,132.0,1.7
roberda11,Daniel Robert,29.0,TEX,AL,1.0,0.0,1.0,3.18,4.0,0.0,0.0,0.0,0.0,0.0,5.2,6.0,2.0,2.0,1.0,2.0,0.0,6.0,2.0,0.0,0.0,26.0,5.46,1.412,9.5,1.6,3.2,9.5,3.0,133.0,0.1
roberet01,Ethan Roberts,26.0,CHC,NL,1.0,1.0,0.5,3.71,21.0,0.0,6.0,0.0,0.0,0.0,26.2,31.0,11.0,11.0,3.0,10.0,0.0,26.0,1.0,0.0,1.0,118.0,3.92,1.538,10.5,1.0,3.4,8.8,2.6,109.0,0.2
roberni01,Nick Robertson,25.0,STL,2LG,0.0,0.0,,4.05,9.0,0.0,7.0,0.0,0.0,0.0,13.1,15.0,6.0,6.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,55.0,4.44,1.275,10.1,2.0,1.4,9.5,7.0,109.0,0.1
rockeku01,Kumar Rocker,24.0,TEX,AL,0.0,2.0,0.0,3.86,3.0,3.0,0.0,0.0,0.0,0.0,11.2,12.0,6.0,5.0,1.0,6.0,0.0,14.0,1.0,0.0,1.0,55.0,3.68,1.543,9.3,0.8,4.6,10.8,2.33,106.0,0.0
rodonca01,Carlos Rodón*,31.0,NYY,AL,16.0,9.0,0.64,3.96,32.0,32.0,0.0,0.0,0.0,0.0,175.0,157.0,81.0,77.0,31.0,57.0,0.0,195.0,10.0,2.0,3.0,736.0,4.39,1.223,8.1,1.6,2.9,10.0,3.42,104.0,1.9
rodrica02,Carlos Rodríguez,22.0,MIL,NL,0.0,3.0,0.0,7.3,3.0,3.0,0.0,0.0,0.0,0.0,12.1,19.0,11.0,10.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,57.0,5.6,1.784,13.9,2.2,2.2,6.6,3.0,59.0,-0.4
rodried05,Eduardo Rodríguez*,31.0,ARI,NL,3.0,4.0,0.429,5.04,10.0,10.0,0.0,0.0,0.0,0.0,50.0,56.0,29.0,28.0,8.0,19.0,1.0,47.0,1.0,0.0,0.0,224.0,4.57,1.5,10.1,1.4,3.4,8.5,2.47,84.0,0.2
rodrigr01,Grayson Rodriguez,24.0,BAL,AL,13.0,4.0,0.765,3.86,20.0,20.0,0.0,0.0,0.0,0.0,116.2,109.0,52.0,50.0,15.0,36.0,0.0,130.0,5.0,0.0,6.0,491.0,3.66,1.243,8.4,1.2,2.8,10.0,3.61,97.0,1.4
rodrijo06,Joely Rodríguez*,32.0,BOS,AL,0.0,1.0,0.0,5.93,14.0,0.0,2.0,0.0,0.0,0.0,13.2,19.0,13.0,9.0,3.0,2.0,0.0,12.0,1.0,0.0,1.0,64.0,4.92,1.537,12.5,2.0,1.3,7.9,6.0,74.0,-0.5
rodrima01,Manuel Rodríguez,27.0,TBR,AL,3.0,4.0,0.429,2.15,40.0,0.0,12.0,0.0,0.0,2.0,37.2,29.0,13.0,9.0,3.0,11.0,1.0,34.0,5.0,0.0,2.0,158.0,3.67,1.062,6.9,0.7,2.6,8.1,3.09,187.0,1.1
rodrira02,Randy Rodríguez,24.0,SFG,NL,3.0,2.0,0.6,4.3,35.0,1.0,8.0,0.0,0.0,0.0,52.1,47.0,29.0,25.0,4.0,18.0,0.0,53.0,3.0,0.0,4.0,221.0,3.34,1.242,8.1,0.7,3.1,9.1,2.94,90.0,-0.2
rodriya01,Yariel Rodríguez,27.0,TOR,AL,1.0,8.0,0.111,4.47,21.0,21.0,0.0,0.0,0.0,0.0,86.2,74.0,46.0,43.0,11.0,40.0,0.0,85.0,3.0,2.0,0.0,368.0,4.34,1.315,7.7,1.1,4.2,8.8,2.13,90.0,-0.1
rodriye01,Yerry Rodríguez,26.0,TEX,AL,1.0,0.0,1.0,8.72,16.0,0.0,6.0,0.0,0.0,0.0,21.2,26.0,22.0,21.0,7.0,13.0,1.0,17.0,2.0,0.0,2.0,105.0,7.87,1.8,10.8,2.9,5.4,7.1,1.31,47.0,-0.7
rogerjo01,Josh Rogers*,29.0,COL,NL,2.0,0.0,1.0,6.55,6.0,0.0,2.0,0.0,0.0,0.0,11.0,15.0,8.0,8.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,50.0,5.17,1.636,12.3,0.8,2.5,2.5,1.0,72.0,-0.1
rogerta01,Taylor Rogers*,33.0,SFG,NL,1.0,4.0,0.2,2.4,64.0,0.0,16.0,0.0,0.0,0.0,60.0,53.0,22.0,16.0,7.0,22.0,0.0,64.0,2.0,0.0,0.0,249.0,3.75,1.25,8.0,1.1,3.3,9.6,2.91,161.0,1.1
rogertr01,Trevor Rogers*,26.0,BAL/MIA,2LG,2.0,11.0,0.154,4.92,25.0,25.0,0.0,0.0,0.0,0.0,124.1,140.0,74.0,68.0,14.0,56.0,2.0,97.0,4.0,1.0,1.0,562.0,4.52,1.576,10.1,1.0,4.1,7.0,1.73,90.0,1.0
rogerty01,Tyler Rogers,33.0,SFG,NL,3.0,4.0,0.429,2.82,77.0,0.0,13.0,0.0,0.0,1.0,70.1,67.0,23.0,22.0,7.0,6.0,2.0,51.0,7.0,0.0,1.0,290.0,3.57,1.038,8.6,0.9,0.8,6.5,8.5,137.0,1.5
romanjo03,Jordan Romano,31.0,TOR,AL,1.0,2.0,0.333,6.59,15.0,0.0,14.0,0.0,0.0,8.0,13.2,16.0,10.0,10.0,4.0,4.0,1.0,13.0,1.0,0.0,0.0,62.0,6.17,1.463,10.5,2.6,2.6,8.6,3.25,63.0,-0.3
romerjo01,JoJo Romero*,27.0,STL,NL,7.0,3.0,0.7,3.36,65.0,0.0,7.0,0.0,0.0,1.0,59.0,52.0,23.0,22.0,8.0,16.0,0.0,51.0,5.0,0.0,1.0,243.0,4.27,1.153,7.9,1.2,2.4,7.8,3.19,125.0,0.9
rosenke01,Kenny Rosenberg*,28.0,LAA,AL,0.0,1.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,24.0,28.0,17.0,16.0,5.0,8.0,1.0,17.0,0.0,0.0,2.0,104.0,5.46,1.5,10.5,1.9,3.0,6.4,2.13,71.0,-0.3
rossjo01,Joe Ross,31.0,MIL,NL,3.0,6.0,0.333,3.77,25.0,10.0,8.0,0.0,0.0,0.0,74.0,72.0,35.0,31.0,7.0,29.0,1.0,66.0,1.0,0.0,1.0,321.0,3.83,1.365,8.8,0.9,3.5,8.0,2.28,111.0,0.5
rouppla01,Landen Roupp,25.0,SFG,NL,1.0,2.0,0.333,3.58,23.0,4.0,3.0,0.0,0.0,0.0,50.1,43.0,21.0,20.0,2.0,26.0,0.0,47.0,1.0,2.0,3.0,217.0,3.43,1.371,7.7,0.4,4.6,8.4,1.81,108.0,0.6
roycrch01,Chris Roycroft,27.0,STL,NL,1.0,2.0,0.333,4.19,27.0,0.0,13.0,0.0,0.0,0.0,34.1,31.0,19.0,16.0,2.0,17.0,0.0,33.0,4.0,0.0,1.0,155.0,3.84,1.398,8.1,0.5,4.5,8.7,1.94,101.0,-0.1
ruizjo01,José Ruiz,29.0,PHI,NL,5.0,1.0,0.833,3.71,52.0,0.0,16.0,0.0,0.0,1.0,51.0,51.0,23.0,21.0,8.0,17.0,1.0,52.0,1.0,0.0,0.0,217.0,4.23,1.333,9.0,1.4,3.0,9.2,3.06,110.0,0.5
rutleja01,Jackson Rutledge,25.0,WSN,NL,0.0,0.0,,3.24,3.0,1.0,1.0,0.0,0.0,0.0,8.1,8.0,3.0,3.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,34.0,3.65,1.2,8.6,1.1,2.2,9.7,4.5,130.0,0.2
ryanjo04,Joe Ryan,28.0,MIN,AL,7.0,7.0,0.5,3.6,23.0,23.0,0.0,0.0,0.0,0.0,135.0,110.0,59.0,54.0,19.0,23.0,0.0,147.0,5.0,1.0,2.0,538.0,3.44,0.985,7.3,1.3,1.5,9.8,6.39,115.0,2.3
ryanri01,River Ryan,25.0,LAD,NL,1.0,0.0,1.0,1.33,4.0,4.0,0.0,0.0,0.0,0.0,20.1,15.0,4.0,3.0,1.0,9.0,0.0,18.0,0.0,0.0,0.0,81.0,3.36,1.18,6.6,0.4,4.0,8.0,2.0,296.0,0.8
ryanry01,Ryder Ryan,29.0,PIT,NL,1.0,0.0,1.0,5.66,15.0,0.0,5.0,0.0,0.0,0.0,20.2,21.0,14.0,13.0,2.0,9.0,0.0,17.0,3.0,0.0,0.0,93.0,4.52,1.452,9.1,0.9,3.9,7.4,1.89,75.0,-0.2
sabroer01,Erik Sabrowski*,26.0,CLE,AL,0.0,0.0,,0.0,8.0,0.0,4.0,0.0,0.0,1.0,12.2,6.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,1.0,47.0,1.11,0.789,4.3,0.0,2.8,13.5,4.75,,0.6
salazed01,Eduardo Salazar,26.0,WSN,NL,0.0,1.0,0.0,2.76,26.0,0.0,3.0,0.0,0.0,0.0,29.1,34.0,11.0,9.0,2.0,14.0,0.0,27.0,1.0,0.0,1.0,133.0,3.75,1.636,10.4,0.6,4.3,8.3,1.93,149.0,0.5
salech01,Chris Sale*,35.0,ATL,NL,18.0,3.0,0.857,2.38,29.0,29.0,0.0,0.0,0.0,0.0,177.2,141.0,48.0,47.0,9.0,39.0,0.0,225.0,8.0,1.0,4.0,702.0,2.09,1.013,7.1,0.5,2.0,11.4,5.77,174.0,6.2
sammobr01,Bryan Sammons*,29.0,DET,AL,1.0,1.0,0.5,3.62,6.0,0.0,0.0,0.0,0.0,0.0,27.1,16.0,11.0,11.0,6.0,9.0,0.0,18.0,1.0,0.0,0.0,104.0,5.8,0.915,5.3,2.0,3.0,5.9,2.0,114.0,0.5
sanchcr01,Cristopher Sánchez*,27.0,PHI,NL,11.0,9.0,0.55,3.32,31.0,31.0,0.0,2.0,1.0,0.0,181.2,182.0,76.0,67.0,11.0,44.0,0.0,153.0,0.0,1.0,7.0,754.0,3.0,1.244,9.0,0.5,2.2,7.6,3.48,122.0,3.4
sanchsi01,Sixto Sánchez,25.0,MIA,NL,0.0,3.0,0.0,6.06,14.0,7.0,2.0,0.0,0.0,0.0,35.2,43.0,29.0,24.0,3.0,14.0,0.0,17.0,3.0,1.0,1.0,162.0,4.74,1.598,10.9,0.8,3.5,4.3,1.21,75.0,-0.6
sandlni01,Nick Sandlin,27.0,CLE,AL,8.0,0.0,1.0,3.75,68.0,1.0,7.0,0.0,0.0,1.0,57.2,46.0,29.0,24.0,12.0,27.0,2.0,68.0,6.0,0.0,1.0,246.0,5.23,1.266,7.2,1.9,4.2,10.6,2.52,109.0,-0.1
sandopa02,Patrick Sandoval*,27.0,LAA,AL,2.0,8.0,0.2,5.08,16.0,16.0,0.0,0.0,0.0,0.0,79.2,85.0,49.0,45.0,8.0,35.0,2.0,81.0,3.0,2.0,6.0,353.0,3.87,1.506,9.6,0.9,4.0,9.2,2.31,83.0,0.0
sandsco01,Cole Sands,26.0,MIN,AL,9.0,1.0,0.9,3.28,62.0,0.0,11.0,0.0,0.0,4.0,71.1,59.0,30.0,26.0,6.0,12.0,0.0,85.0,6.0,1.0,3.0,292.0,2.63,0.995,7.4,0.8,1.5,10.7,7.08,127.0,1.2
santade01,Dennis Santana,28.0,NYY/PIT,2LG,3.0,1.0,0.75,3.89,62.0,0.0,20.0,0.0,0.0,3.0,71.2,57.0,33.0,31.0,4.0,21.0,0.0,69.0,4.0,2.0,1.0,287.0,3.01,1.088,7.2,0.5,2.6,8.7,3.29,108.0,0.9
santito01,Tony Santillan,27.0,CIN,NL,3.0,3.0,0.5,3.0,29.0,1.0,2.0,0.0,0.0,0.0,30.0,21.0,11.0,10.0,4.0,9.0,0.0,46.0,0.0,0.0,1.0,122.0,2.73,1.0,6.3,1.2,2.7,13.8,5.11,148.0,0.7
santogr01,Gregory Santos,24.0,SEA,AL,0.0,1.0,0.0,4.91,8.0,0.0,1.0,0.0,0.0,0.0,7.1,7.0,4.0,4.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,31.0,2.35,1.091,8.6,0.0,1.2,7.4,6.0,79.0,-0.1
sauceta01,Tayler Saucedo*,31.0,SEA,AL,2.0,0.0,1.0,3.49,53.0,0.0,11.0,0.0,0.0,3.0,38.2,35.0,15.0,15.0,3.0,18.0,3.0,38.0,2.0,0.0,1.0,166.0,3.76,1.371,8.1,0.7,4.2,8.8,2.11,106.0,0.4
sauerma01,Matt Sauer,25.0,KCR,AL,0.0,0.0,,7.71,14.0,0.0,8.0,0.0,0.0,0.0,16.1,23.0,14.0,14.0,3.0,11.0,0.0,9.0,1.0,0.0,1.0,84.0,6.66,2.082,12.7,1.7,6.1,5.0,0.82,56.0,-0.2
sborzjo01,Josh Sborz,30.0,TEX,AL,2.0,2.0,0.5,3.86,17.0,0.0,3.0,0.0,0.0,0.0,16.1,16.0,8.0,7.0,1.0,4.0,0.0,17.0,0.0,0.0,2.0,69.0,2.62,1.224,8.8,0.6,2.2,9.4,4.25,105.0,0.0
scherma01,Max Scherzer,39.0,TEX,AL,2.0,4.0,0.333,3.95,9.0,9.0,0.0,0.0,0.0,0.0,43.1,40.0,20.0,19.0,7.0,10.0,0.0,40.0,1.0,0.0,2.0,177.0,4.18,1.154,8.3,1.5,2.1,8.3,4.0,101.0,0.4
schmicl01,Clarke Schmidt,28.0,NYY,AL,5.0,5.0,0.5,2.85,16.0,16.0,0.0,0.0,0.0,0.0,85.1,71.0,31.0,27.0,8.0,30.0,0.0,93.0,9.0,0.0,2.0,353.0,3.58,1.184,7.5,0.8,3.2,9.8,3.1,145.0,2.0
schrejo01,John Schreiber,30.0,KCR,AL,4.0,3.0,0.571,3.66,59.0,0.0,5.0,0.0,0.0,2.0,51.2,48.0,23.0,21.0,1.0,20.0,1.0,46.0,4.0,0.0,1.0,224.0,3.03,1.316,8.4,0.2,3.5,8.0,2.3,116.0,0.5
schwesp01,Spencer Schwellenbach,24.0,ATL,NL,8.0,7.0,0.533,3.35,21.0,21.0,0.0,0.0,0.0,0.0,123.2,106.0,49.0,46.0,14.0,23.0,1.0,127.0,6.0,0.0,3.0,500.0,3.29,1.043,7.7,1.0,1.7,9.2,5.52,124.0,2.7
scottch01,Christian Scott,25.0,NYM,NL,0.0,3.0,0.0,4.56,9.0,9.0,0.0,0.0,0.0,0.0,47.1,45.0,24.0,24.0,8.0,12.0,0.0,39.0,2.0,0.0,0.0,197.0,4.6,1.204,8.6,1.5,2.3,7.4,3.25,87.0,0.3
scottta01,Tanner Scott*,29.0,MIA/SDP,NL,9.0,6.0,0.6,1.75,72.0,0.0,41.0,0.0,0.0,22.0,72.0,45.0,20.0,14.0,3.0,36.0,4.0,84.0,1.0,0.0,0.0,294.0,2.92,1.125,5.6,0.4,4.5,10.5,2.33,252.0,4.0
scottta02,Tayler Scott,32.0,HOU,AL,7.0,3.0,0.7,2.23,62.0,1.0,11.0,0.0,0.0,0.0,68.2,45.0,21.0,17.0,7.0,35.0,1.0,71.0,4.0,0.0,0.0,282.0,4.13,1.165,5.9,0.9,4.6,9.3,2.03,178.0,1.7
searsjp01,JP Sears*,28.0,OAK,AL,11.0,13.0,0.458,4.38,32.0,32.0,0.0,0.0,0.0,0.0,180.2,172.0,93.0,88.0,28.0,49.0,0.0,137.0,14.0,1.0,0.0,758.0,4.71,1.223,8.6,1.4,2.4,6.8,2.8,90.0,2.3
selbyco01,Colin Selby,26.0,2TM,AL,0.0,0.0,,2.57,5.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,3.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,28.0,3.88,1.0,3.9,0.0,5.1,6.4,1.25,170.0,0.2
sengako01,Kodai Senga,31.0,NYM,NL,1.0,0.0,1.0,3.38,1.0,1.0,0.0,0.0,0.0,0.0,5.1,2.0,2.0,2.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,20.0,3.35,0.563,3.4,1.7,1.7,15.2,9.0,125.0,0.1
senzaan01,Antonio Senzatela,29.0,COL,NL,0.0,1.0,0.0,6.57,3.0,3.0,0.0,0.0,0.0,0.0,12.1,15.0,10.0,9.0,3.0,8.0,0.0,7.0,0.0,1.0,0.0,54.0,7.14,1.865,10.9,2.2,5.8,5.1,0.88,72.0,0.0
severlu01,Luis Severino,30.0,NYM,NL,11.0,7.0,0.611,3.91,31.0,31.0,0.0,1.0,1.0,0.0,182.0,166.0,86.0,79.0,23.0,60.0,0.0,161.0,11.0,2.0,6.0,761.0,4.21,1.242,8.2,1.1,3.0,8.0,2.68,101.0,1.6
sewalpa01,Paul Sewald,34.0,ARI,NL,1.0,2.0,0.333,4.31,42.0,0.0,34.0,0.0,0.0,16.0,39.2,35.0,19.0,19.0,6.0,10.0,1.0,43.0,3.0,0.0,0.0,165.0,3.95,1.134,7.9,1.4,2.3,9.8,4.3,98.0,0.2
shugach01,Chase Shugart,27.0,BOS,AL,0.0,0.0,,4.15,6.0,0.0,4.0,0.0,0.0,1.0,8.2,8.0,4.0,4.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,36.0,3.86,1.269,8.3,1.0,3.1,8.3,2.67,107.0,0.0
shustja01,Jared Shuster*,25.0,CHW,AL,2.0,5.0,0.286,4.42,39.0,4.0,14.0,0.0,0.0,0.0,73.1,74.0,38.0,36.0,9.0,33.0,0.0,56.0,0.0,0.0,4.0,321.0,4.59,1.459,9.1,1.1,4.1,6.9,1.7,93.0,1.0
silsech01,Chase Silseth,24.0,LAA,AL,0.0,1.0,0.0,6.75,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,6.0,3.0,4.0,0.0,12.0,0.0,0.0,0.0,38.0,6.54,1.5,9.0,3.4,4.5,13.5,3.0,65.0,-0.2
simslu01,Lucas Sims,30.0,BOS/CIN,2LG,1.0,6.0,0.143,4.38,58.0,0.0,6.0,0.0,0.0,1.0,49.1,41.0,24.0,24.0,8.0,30.0,0.0,49.0,2.0,0.0,2.0,215.0,5.23,1.439,7.5,1.5,5.5,8.9,1.63,101.0,0.5
singebr01,Brady Singer,27.0,KCR,AL,9.0,13.0,0.409,3.71,32.0,32.0,0.0,0.0,0.0,0.0,179.2,175.0,77.0,74.0,22.0,54.0,0.0,170.0,10.0,0.0,2.0,762.0,3.94,1.275,8.8,1.1,2.7,8.5,3.15,114.0,3.1
skenepa01,Paul Skenes,22.0,PIT,NL,11.0,3.0,0.786,1.96,23.0,23.0,0.0,0.0,0.0,0.0,133.0,94.0,31.0,29.0,10.0,32.0,0.0,170.0,6.0,1.0,2.0,514.0,2.45,0.947,6.4,0.7,2.2,11.5,5.31,214.0,5.9
skubata01,Tarik Skubal*,27.0,DET,AL,18.0,4.0,0.818,2.39,31.0,31.0,0.0,0.0,0.0,0.0,192.0,142.0,54.0,51.0,15.0,35.0,0.0,228.0,9.0,0.0,2.0,753.0,2.5,0.922,6.7,0.7,1.6,10.7,6.51,170.0,6.3
slateju01,Justin Slaten,26.0,BOS,AL,6.0,2.0,0.75,2.93,44.0,0.0,8.0,0.0,0.0,2.0,55.1,47.0,21.0,18.0,4.0,9.0,0.0,58.0,2.0,0.0,4.0,224.0,2.61,1.012,7.6,0.7,1.5,9.4,6.44,146.0,0.9
smithbu03,Burch Smith,34.0,BAL/MIA,2LG,4.0,1.0,0.8,4.95,50.0,0.0,13.0,0.0,0.0,0.0,56.1,64.0,34.0,31.0,6.0,12.0,0.0,46.0,2.0,1.0,3.0,241.0,3.66,1.349,10.2,1.0,1.9,7.3,3.83,85.0,-0.1
smithca06,Cade Smith,25.0,CLE,AL,6.0,1.0,0.857,1.91,74.0,0.0,2.0,0.0,0.0,1.0,75.1,51.0,16.0,16.0,1.0,17.0,0.0,103.0,3.0,1.0,0.0,289.0,1.4,0.903,6.1,0.1,2.0,12.3,6.06,213.0,2.5
smithdr01,Drew Smith,30.0,NYM,NL,1.0,1.0,0.5,3.06,19.0,0.0,4.0,0.0,0.0,2.0,17.2,18.0,7.0,6.0,2.0,9.0,0.0,23.0,0.0,0.0,3.0,79.0,3.56,1.528,9.2,1.0,4.6,11.7,2.56,131.0,0.2
smithwi04,Will Smith*,34.0,KCR,AL,0.0,4.0,0.0,6.53,45.0,0.0,13.0,0.0,0.0,1.0,41.1,45.0,31.0,30.0,7.0,15.0,2.0,29.0,3.0,0.0,0.0,186.0,5.27,1.452,9.8,1.5,3.3,6.3,1.93,65.0,-0.9
smylydr01,Drew Smyly*,35.0,CHC,NL,4.0,8.0,0.333,3.84,50.0,0.0,8.0,0.0,0.0,0.0,58.2,57.0,29.0,25.0,10.0,25.0,3.0,56.0,3.0,0.0,5.0,257.0,4.91,1.398,8.7,1.5,3.8,8.6,2.24,104.0,0.0
sneadki01,Kirby Snead*,29.0,SEA,AL,0.0,0.0,,4.35,11.0,0.0,2.0,0.0,0.0,0.0,10.1,12.0,5.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,48.0,3.84,1.839,10.5,0.0,6.1,6.1,1.0,87.0,0.0
snellbl01,Blake Snell*,31.0,SFG,NL,5.0,3.0,0.625,3.12,20.0,20.0,0.0,1.0,1.0,0.0,104.0,65.0,38.0,36.0,6.0,44.0,0.0,145.0,1.0,0.0,8.0,418.0,2.43,1.048,5.6,0.5,3.8,12.5,3.3,124.0,2.1
snideco01,Collin Snider,28.0,SEA,AL,3.0,4.0,0.429,1.94,42.0,0.0,9.0,0.0,0.0,0.0,41.2,36.0,14.0,9.0,5.0,13.0,2.0,47.0,0.0,0.0,1.0,169.0,3.41,1.176,7.8,1.1,2.8,10.2,3.62,190.0,0.9
soriage01,George Soriano,25.0,MIA,NL,1.0,1.0,0.5,6.75,22.0,0.0,11.0,0.0,0.0,1.0,29.1,27.0,23.0,22.0,7.0,13.0,0.0,29.0,4.0,0.0,3.0,131.0,6.03,1.364,8.3,2.1,4.0,8.9,2.23,68.0,-0.5
soriajo02,José Soriano,25.0,LAA,AL,6.0,7.0,0.462,3.42,22.0,20.0,1.0,0.0,0.0,0.0,113.0,91.0,50.0,43.0,8.0,45.0,1.0,97.0,9.0,0.0,7.0,468.0,3.8,1.204,7.2,0.6,3.6,7.7,2.16,122.0,2.1
sorokmi01,Michael Soroka,26.0,CHW,AL,0.0,10.0,0.0,4.74,25.0,9.0,7.0,0.0,0.0,0.0,79.2,66.0,49.0,42.0,13.0,44.0,1.0,84.0,3.0,2.0,2.0,347.0,4.95,1.381,7.5,1.5,5.0,9.5,1.91,87.0,0.6
sotogr01,Gregory Soto*,29.0,BAL/PHI,2LG,3.0,5.0,0.375,4.42,66.0,0.0,18.0,0.0,0.0,2.0,53.0,56.0,30.0,26.0,4.0,27.0,3.0,65.0,8.0,1.0,4.0,244.0,3.68,1.566,9.5,0.7,4.6,11.0,2.41,91.0,0.2
speiega01,Gabe Speier*,29.0,SEA,AL,0.0,2.0,0.0,5.7,29.0,0.0,3.0,0.0,0.0,0.0,23.2,19.0,15.0,15.0,2.0,14.0,1.0,33.0,2.0,0.0,1.0,104.0,3.51,1.394,7.2,0.8,5.3,12.5,2.36,65.0,-0.5
spencmi01,Mitch Spence,26.0,OAK,AL,8.0,10.0,0.444,4.58,35.0,24.0,2.0,0.0,0.0,0.0,151.1,165.0,79.0,77.0,20.0,44.0,0.0,126.0,6.0,1.0,8.0,651.0,4.21,1.381,9.8,1.2,2.6,7.5,2.86,86.0,1.6
spierca01,Carson Spiers,26.0,CIN,NL,5.0,7.0,0.417,5.46,22.0,10.0,4.0,0.0,0.0,0.0,90.2,112.0,59.0,55.0,20.0,27.0,0.0,80.0,5.0,0.0,0.0,410.0,5.33,1.533,11.1,2.0,2.7,7.9,2.96,81.0,0.0
sprinje01,Jeffrey Springs*,31.0,TBR,AL,2.0,2.0,0.5,3.27,7.0,7.0,0.0,0.0,0.0,0.0,33.0,34.0,12.0,12.0,5.0,11.0,0.0,37.0,1.0,0.0,0.0,142.0,3.99,1.364,9.3,1.4,3.0,10.1,3.36,123.0,0.9
stanery01,Ryne Stanek,32.0,NYM/SEA,2LG,7.0,3.0,0.7,4.88,63.0,0.0,14.0,0.0,0.0,7.0,55.1,48.0,32.0,30.0,8.0,25.0,2.0,67.0,3.0,0.0,3.0,241.0,4.14,1.319,7.8,1.3,4.1,10.9,2.68,78.0,-0.6
staumjo01,Josh Staumont,30.0,MIN,AL,1.0,0.0,1.0,3.7,25.0,0.0,12.0,0.0,0.0,0.0,24.1,17.0,12.0,10.0,0.0,14.0,0.0,18.0,1.0,0.0,1.0,102.0,3.54,1.274,6.3,0.0,5.2,6.7,1.29,114.0,0.2
steelju01,Justin Steele*,28.0,CHC,NL,5.0,5.0,0.5,3.07,24.0,24.0,0.0,1.0,0.0,0.0,134.2,111.0,54.0,46.0,12.0,37.0,0.0,135.0,4.0,0.0,1.0,555.0,3.23,1.099,7.4,0.8,2.5,9.0,3.65,130.0,1.9
